district,median_income,median_house_value
16305,6.7413,435900.0
16306,7.6864,422500.0
16307,6.2007,311800.0
16308,4.3594,366000.0
16309,2.7399,87500.0
16310,4.1776,265300.0
16311,2.9286,237500.0
16312,3.0147,218100.0
16313,1.9844,270000.0
16314,5.1654,233600.0
16315,3.4427,263500.0
16316,4.2708,267000.0
16317,4.5568,286900.0
16318,4.8068,312300.0
16319,4.2083,278200.0
16320,3.1989,320800.0
16321,2.8258,232800.0
16322,2.92,202800.0
16323,3.0472,211000.0
16324,3.2708,255300.0
16325,3.3268,322800.0
16326,2.5,166700.0
16327,3.1864,272800.0
16328,3.3015,267700.0
16329,3.623,276600.0
16330,2.7969,298400.0
16331,4.5556,318600.0
16332,3.929,303100.0
16333,4.2232,363700.0
16334,4.4167,333800.0
16335,7.1088,443300.0
16336,6.1043,343500.0
16337,5.9285,496000.0
16338,5.6629,343600.0
16339,4.3214,342700.0
16340,5.0457,395100.0
16341,7.7932,469900.0
16342,6.0255,409300.0
16343,5.397,341700.0
16344,5.9629,352700.0
16345,2.6506,162600.0
16346,2.3769,157300.0
16347,4.0039,148900.0
16348,3.7917,160600.0
16349,3.8194,159400.0
16350,5.0893,173400.0
16351,2.5294,159400.0
16352,3.7312,159600.0
16353,2.0096,155700.0
16354,3.2642,185600.0
16355,4.983,166700.0
16356,2.8868,156600.0
16357,2.7993,145500.0
16358,3.0521,151500.0
16359,3.6712,308600.0
16360,2.4375,189000.0
16361,5.6407,326400.0
16362,5.6234,379600.0
16363,6.227,417800.0
16364,7.6129,412500.0
16365,4.2667,410200.0
16366,4.4688,460200.0
16367,4.0,394300.0
16368,5.1032,464600.0
16369,5.2421,444500.0
16370,6.6136,472800.0
16371,5.1831,350000.0
16372,5.6286,411300.0
16373,4.875,334600.0
16374,3.1937,319200.0
16375,4.7578,318500.0
16376,6.7606,364300.0
16377,5.9919,345100.0
16378,6.1896,331100.0
16379,6.3256,368000.0
16380,7.2929,355800.0
16381,8.2364,371800.0
16382,4.5625,500000.0
16383,4.8405,354300.0
16384,7.7773,456300.0
16385,5.3951,277700.0
16386,5.1002,319400.0
16387,3.3047,286100.0
16388,2.4717,295300.0
16389,4.2109,450000.0
16390,5.8635,348700.0
16391,4.1375,395000.0
16392,1.8432,327300.0
16393,2.4701,290900.0
16394,5.5073,263800.0
16395,5.9522,438400.0
16396,3.1364,357500.0
16397,4.5278,340400.0
16398,3.4047,294500.0
16399,2.5139,279500.0
16400,2.5694,275000.0
16401,3.6719,357400.0
16402,2.6014,320600.0
16403,2.3454,243800.0
16404,2.1974,255000.0
16405,3.1563,267000.0
16406,2.6429,279200.0
16407,4.1316,443000.0
16408,5.1545,418400.0
16409,3.5213,458600.0
16410,2.6875,320600.0
16411,2.125,300000.0
16412,5.8411,381800.0
16413,5.5922,384400.0
16414,5.3184,376000.0
16415,4.7,293800.0
16416,3.8819,289900.0
16417,4.8021,351100.0
16418,6.7449,415600.0
16419,2.8,353000.0
16420,6.0597,383100.0
16421,4.149,443600.0
16422,2.6205,318800.0
16423,2.875,280600.0
16424,5.8311,387700.0
16425,5.2888,463800.0
16426,2.5104,228100.0
16427,2.9896,236000.0
16428,3.5208,251200.0
16429,3.1625,364300.0
16430,2.707,236800.0
16431,2.3681,241400.0
16432,2.0643,246700.0
16433,2.5947,232600.0
16434,2.375,293800.0
16435,1.4722,350000.0
16436,3.1667,362500.0
16437,1.2762,253600.0
16438,2.5978,258300.0
16439,1.4851,237500.0
16440,2.925,246900.0
16441,2.16,259100.0
16442,2.2097,258300.0
16443,2.675,247900.0
16444,2.2069,226500.0
16445,3.5905,264700.0
16446,2.6019,250000.0
16447,2.6983,260100.0
16448,4.0125,261000.0
16449,4.1062,252900.0
16450,2.5506,230800.0
16451,2.6538,231800.0
16452,4.375,335200.0
16453,4.1842,364000.0
16454,4.7411,336400.0
16455,4.2283,326800.0
16456,3.0938,312500.0
16457,4.3214,341800.0
16458,4.0451,395100.0
16459,3.6823,255000.0
16460,2.6607,226500.0
16461,2.8042,236100.0
16462,2.25,281300.0
16463,2.6103,500000.0
16464,3.3776,283200.0
16465,5.0434,340400.0
16466,2.303,261000.0
16467,5.3279,413900.0
16468,5.4127,392800.0
16469,4.9044,335300.0
16470,5.5959,346200.0
16471,4.4375,350000.0
16472,3.2895,335000.0
16473,5.0,329400.0
16474,5.345,322600.0
16475,3.9659,297400.0
16476,4.806,279700.0
16477,5.2039,301300.0
16478,2.0625,314300.0
16479,2.6397,250000.0
16480,3.233,346000.0
16481,3.2125,251000.0
16482,2.7864,300000.0
16483,3.1389,248700.0
16484,5.759,425000.0
16485,3.6969,335000.0
16486,3.9224,230600.0
16487,2.4583,62100.0
16488,3.7958,400000.0
16489,3.2569,230800.0
16490,3.1912,226400.0
16491,4.4519,227900.0
16492,3.8582,215200.0
16493,5.5221,394900.0
16494,5.5106,290900.0
16495,2.9479,243100.0
16496,2.5743,309800.0
16497,4.2026,259800.0
16498,5.3154,289400.0
16499,4.2222,375000.0
16500,4.6554,272300.0
16501,5.5194,367000.0
16502,6.2094,440000.0
16503,2.8906,84400.0
16504,5.1909,390200.0
16505,3.9375,292900.0
16506,5.299,226800.0
16507,2.56,150000.0
16508,3.0559,120100.0
16509,5.7306,269700.0
16510,6.7694,275100.0
16511,7.5696,328700.0
16512,5.038,194000.0
16513,2.2791,114800.0
16514,2.0508,275000.0
16515,4.8185,157900.0
16516,4.375,158000.0
16517,4.3125,168100.0
16518,3.8203,141500.0
16519,4.7813,326800.0
16520,3.9375,341200.0
16521,3.2135,212700.0
16522,3.5391,144700.0
16523,4.1058,164000.0
16524,3.5288,165500.0
16525,5.0099,162500.0
16526,5.0286,158000.0
16527,4.6694,158200.0
16528,5.0113,158600.0
16529,4.8359,195700.0
16530,4.6648,193000.0
16531,3.9871,157700.0
16532,5.0639,201700.0
16533,4.9766,199600.0
16534,5.062,158900.0
16535,4.9028,193600.0
16536,1.7431,131500.0
16537,3.1078,146700.0
16538,2.3506,136100.0
16539,3.6815,181800.0
16540,2.7188,133700.0
16541,2.8649,186500.0
16542,3.285,218300.0
16543,3.6639,128600.0
16544,4.0125,130100.0
16545,4.4342,160700.0
16546,4.8155,162900.0
16547,2.0673,136900.0
16548,3.6212,151400.0
16549,2.212,132000.0
16550,1.0349,130800.0
16551,4.125,139800.0
16552,4.2125,148300.0
16553,4.5066,149800.0
16554,4.0431,226800.0
16555,4.65,152500.0
16556,4.5536,190100.0
16557,5.0206,261000.0
16558,3.0723,137300.0
16559,1.7941,110300.0
16560,3.7589,113700.0
16561,3.0368,129300.0
16562,3.7679,131300.0
16563,2.6531,108300.0
16564,3.4722,112500.0
16565,4.0603,117600.0
16566,2.5556,129200.0
16567,1.899,113300.0
16568,2.9167,104200.0
16569,2.875,121400.0
16570,1.8625,90200.0
16571,3.1576,147200.0
16572,1.8633,109400.0
16573,2.0995,87500.0
16574,2.1509,67500.0
16575,2.2743,106400.0
16576,2.375,98500.0
16577,1.6875,122700.0
16578,2.2538,162500.0
16579,3.6422,120600.0
16580,2.4091,115500.0
16581,1.8185,97800.0
16582,2.5809,83200.0
16583,2.1776,89100.0
16584,2.4318,86100.0
16585,2.1094,73800.0
16586,2.7377,28300.0
16587,4.3162,136400.0
16588,2.0161,118800.0
16589,1.6488,117500.0
16590,1.9444,129400.0
16591,3.071,120400.0
16592,2.4583,128100.0
16593,0.8106,83300.0
16594,4.6023,163400.0
16595,3.8512,134600.0
16596,3.0352,135400.0
16597,2.0865,111500.0
16598,2.0819,103300.0
16599,2.5966,109300.0
16600,2.3333,130200.0
16601,4.2875,150700.0
16602,3.3203,134700.0
16603,1.975,134000.0
16604,1.9257,135300.0
16605,3.1442,131600.0
16606,2.0,87500.0
16607,2.9271,146600.0
16608,2.3804,148000.0
16609,3.4063,138000.0
16610,3.2167,112500.0
16611,3.7778,150000.0
16612,4.5486,172400.0
16613,4.5417,142400.0
16614,4.7875,198300.0
16615,3.0081,135200.0
16616,4.9237,166600.0
16617,2.5667,239300.0
16618,4.1563,172600.0
16619,4.4628,134400.0
16620,4.9286,180100.0
16621,3.7917,142200.0
16622,5.3765,223100.0
16623,6.4678,249300.0
16624,4.9292,207200.0
16625,4.4595,152700.0
16626,5.6177,183800.0
16627,4.7946,290600.0
16628,3.87,125800.0
16629,3.6023,128300.0
16630,6.2685,307400.0
16631,1.179,225000.0
16632,2.2647,216700.0
16633,2.1652,37500.0
16634,3.3026,229500.0
16635,4.4777,282500.0
16636,3.75,223100.0
16637,3.6304,312200.0
16638,6.0992,268800.0
16639,5.4197,280900.0
16640,4.2404,274300.0
16641,6.3654,331200.0
16642,6.0256,276800.0
16643,7.4734,432200.0
16644,7.1687,384400.0
16645,6.2987,348200.0
16646,5.5954,261400.0
16647,5.5184,268300.0
16648,5.0767,271200.0
16649,6.0321,402600.0
16650,3.8056,425000.0
16651,1.5071,316700.0
16652,1.24,325000.0
16653,2.1471,187500.0
16654,6.5173,334000.0
16655,4.6806,288900.0
16656,6.7247,333800.0
16657,3.0875,198400.0
16658,4.875,295400.0
16659,3.2115,206300.0
16660,3.0773,112500.0
16661,3.6034,150000.0
16662,2.7689,228200.0
16663,2.1389,260000.0
16664,2.1417,205000.0
16665,5.1271,342500.0
16666,5.0294,280200.0
16667,4.6957,271500.0
16668,5.6604,276400.0
16669,4.1797,271800.0
16670,4.835,353400.0
16671,5.1615,276200.0
16672,2.7333,182500.0
16673,2.8971,186100.0
16674,3.7396,210700.0
16675,3.2083,181900.0
16676,2.9545,237500.0
16677,2.7411,227100.0
16678,3.25,185300.0
16679,3.5966,245800.0
16680,2.619,212500.0
16681,3.0139,204200.0
16682,3.6389,239200.0
16683,4.4,391300.0
16684,5.5259,295800.0
16685,4.7768,301100.0
16686,3.575,292200.0
16687,5.4273,421000.0
16688,4.3,330500.0
16689,2.8042,240900.0
16690,2.9853,187500.0
16691,4.8854,330600.0
16692,5.2831,299500.0
16693,4.05,200000.0
16694,2.894,209500.0
16695,0.7068,200000.0
16696,4.226,166700.0
16697,2.5,162500.0
16698,1.2887,212500.0
16699,2.8798,225000.0
16700,2.0972,187500.0
16701,2.5673,177500.0
16702,2.1714,190600.0
16703,0.8894,350000.0
16704,1.6708,204200.0
16705,2.1442,188900.0
16706,4.2149,199000.0
16707,3.5781,193000.0
16708,3.2599,183100.0
16709,2.925,170800.0
16710,2.0549,193800.0
16711,4.2381,193500.0
16712,3.2793,174500.0
16713,2.4196,194400.0
16714,2.8167,183500.0
16715,2.6667,325900.0
16716,6.6345,309000.0
16717,2.4306,289100.0
16718,2.6312,302900.0
16719,2.9222,153700.0
16720,2.4968,174100.0
16721,2.3277,183700.0
16722,2.5947,177300.0
16723,3.0089,185200.0
16724,2.375,175000.0
16725,1.473,213600.0
16726,3.0156,270300.0
16727,2.8594,205900.0
16728,2.2583,192500.0
16729,2.8864,172500.0
16730,2.6607,169300.0
16731,2.7546,172500.0
16732,2.1149,184900.0
16733,3.2317,184800.0
16734,4.3882,223600.0
16735,5.8186,281100.0
16736,3.7738,220600.0
16737,3.0096,180800.0
16738,2.5804,216300.0
16739,2.5833,167500.0
16740,2.1902,250000.0
16741,4.8519,225800.0
16742,3.0,184700.0
16743,3.5256,192600.0
16744,2.4207,165600.0
16745,2.3633,198400.0
16746,4.2614,211300.0
16747,5.2642,246400.0
16748,4.0474,280500.0
16749,4.7275,293000.0
16750,2.7153,233300.0
16751,2.8981,229800.0
16752,5.2769,241100.0
16753,3.1107,247900.0
16754,5.0477,292500.0
16755,2.6573,252800.0
16756,4.0524,213900.0
16757,4.0653,234200.0
16758,4.2762,310100.0
16759,3.6053,345800.0
16760,3.6429,332600.0
16761,4.7287,340000.0
16762,4.537,345900.0
16763,4.4375,327600.0
16764,3.6563,344700.0
16765,3.625,265000.0
16766,3.3682,235200.0
16767,4.5795,262800.0
16768,5.8415,283300.0
16769,4.2414,284800.0
16770,3.7455,247400.0
16771,5.036,296600.0
16772,5.6437,312000.0
16773,4.325,247000.0
16774,4.1406,274100.0
16775,5.3955,282300.0
16776,5.0662,331600.0
16777,2.7042,286600.0
16778,7.8575,424600.0
16779,6.6331,283300.0
16780,5.1765,344600.0
16781,5.6266,320500.0
16782,7.6659,426900.0
16783,5.3077,351400.0
16784,3.9625,288200.0
16785,6.5858,346700.0
16786,5.6494,376200.0
16787,4.1674,214000.0
16788,3.6294,240000.0
16789,5.0822,327500.0
16790,5.1104,278100.0
16791,3.662,211900.0
16792,3.9265,236900.0
16793,4.9236,238000.0
16794,4.6758,264200.0
16795,5.2,248700.0
16796,5.5121,264700.0
16797,5.2894,332800.0
16798,2.8125,291300.0
16799,4.5208,230700.0
16800,4.9662,258500.0
16801,4.9205,240500.0
16802,4.5833,308800.0
16803,4.5625,253500.0
16804,6.0196,255100.0
16805,4.1033,281000.0
16806,7.9819,397000.0
16807,5.6358,282100.0
16808,5.0062,232000.0
16809,6.4285,337300.0
16810,5.6427,320000.0
16811,5.0714,255600.0
16812,5.7385,240400.0
16813,4.6845,250000.0
16814,5.4609,263600.0
16815,6.8088,283300.0
16816,5.1461,267200.0
16817,5.4675,261100.0
16818,3.5625,255200.0
16819,6.0791,316500.0
16820,5.5,231700.0
16821,3.8893,218600.0
16822,3.8047,204700.0
16823,3.8936,225900.0
16824,2.8636,240300.0
16825,5.2887,264500.0
16826,4.7069,234800.0
16827,4.2614,268800.0
16828,6.0936,365400.0
16829,5.3922,302900.0
16830,4.1554,313100.0
16831,4.1645,281900.0
16832,5.8178,267400.0
16833,5.6895,289000.0
16834,5.8479,263300.0
16835,5.2088,240900.0
16836,2.6818,184900.0
16837,2.7031,175800.0
16838,2.6386,177600.0
16839,3.2806,164200.0
16840,2.2259,112500.0
16841,2.3293,215900.0
16842,3.6802,152400.0
16843,2.7411,112500.0
16844,2.6763,191100.0
16845,4.3621,173400.0
16846,2.6,172800.0
16847,3.6953,192600.0
16848,2.8024,127900.0
16849,4.5208,188100.0
16850,4.3419,176300.0
16851,5.3363,212800.0
16852,2.3715,228000.0
16853,3.9688,249600.0
16854,4.1444,178400.0
16855,2.3971,87500.0
16856,3.1964,185800.0
16857,2.7768,178600.0
16858,4.775,191900.0
16859,4.3851,160400.0
16860,3.925,166100.0
16861,5.6058,232700.0
16862,4.5,235800.0
16863,6.2907,253100.0
16864,5.7078,217000.0
16865,5.0709,176400.0
16866,4.5943,123500.0
16867,3.3833,115200.0
16868,3.9009,178600.0
16869,3.1042,183100.0
16870,4.2361,179500.0
16871,4.2589,191000.0
16872,5.0225,222800.0
16873,2.5652,165300.0
16874,3.7102,177500.0
16875,5.5145,219400.0
16876,3.1382,139700.0
16877,4.4792,212500.0
16878,4.1165,164900.0
16879,3.135,231400.0
16880,4.3782,175800.0
16881,4.825,181000.0
16882,7.2982,343000.0
16883,5.2088,231400.0
16884,5.8068,263900.0
16885,4.9318,262400.0
16886,5.614,223300.0
16887,7.375,338400.0
16888,7.2707,355300.0
16889,7.5443,348400.0
16890,7.0671,378200.0
16891,6.6813,277800.0
16892,5.6345,231000.0
16893,6.6633,283700.0
16894,6.68,359500.0
16895,5.6817,224200.0
16896,4.8092,217400.0
16897,4.7027,227600.0
16898,5.5336,241900.0
16899,6.2742,241300.0
16900,5.6306,286200.0
16901,4.9769,186500.0
16902,5.7843,209900.0
16903,4.5045,164500.0
16904,4.8173,235600.0
16905,5.5248,235600.0
16906,5.0543,232000.0
16907,5.1149,235700.0
16908,6.4664,271500.0
16909,5.9399,241900.0
16910,4.9097,241000.0
16911,6.7159,362700.0
16912,6.234,292200.0
16913,6.6455,302600.0
16914,7.1267,277900.0
16915,6.1463,335500.0
16916,2.5052,133700.0
16917,5.6411,294700.0
16918,4.3365,221000.0
16919,4.0929,165000.0
16920,4.1146,160100.0
16921,3.6765,163600.0
16922,3.2052,179000.0
16923,3.4509,182400.0
16924,4.8424,195300.0
16925,4.4671,172600.0
16926,4.375,185500.0
16927,5.2297,192800.0
16928,5.1017,240700.0
16929,4.25,162900.0
16930,4.6333,173600.0
16931,4.2098,193400.0
16932,4.087,182500.0
16933,3.5625,194500.0
16934,2.5551,182100.0
16935,2.8,153300.0
16936,2.5769,137500.0
16937,2.2031,164000.0
16938,2.7562,160100.0
16939,2.6894,182200.0
16940,3.3306,210300.0
16941,2.3199,140100.0
16942,3.0466,159600.0
16943,3.7198,128600.0
16944,4.0452,205900.0
16945,4.4896,156800.0
16946,3.5625,201800.0
16947,5.2415,286500.0
16948,5.5592,229900.0
16949,4.5533,209900.0
16950,5.1082,195800.0
16951,3.2222,184800.0
16952,4.25,209100.0
16953,3.2279,182400.0
16954,3.8571,187500.0
16955,4.1615,214800.0
16956,4.0446,196300.0
16957,3.1982,171700.0
16958,4.2312,183800.0
16959,3.7143,178600.0
16960,4.4167,215200.0
16961,5.1099,213100.0
16962,4.0385,167600.0
16963,3.7188,161500.0
16964,3.7214,167900.0
16965,7.4559,456500.0
16966,6.1008,286200.0
16967,5.4949,330800.0
16968,12.3292,416700.0
16969,6.8462,320900.0
16970,7.2861,328000.0
16971,5.3774,325600.0
16972,7.5813,374100.0
16973,4.9091,259700.0
16974,6.057,246800.0
16975,4.5187,163500.0
16976,5.5429,269100.0
16977,7.105,273900.0
16978,6.7867,273700.0
16979,6.9584,351600.0
16980,6.1504,268400.0
16981,3.7153,229800.0
16982,5.4225,258100.0
16983,5.8322,276600.0
16984,6.1091,329400.0
16985,7.0544,320700.0
16986,6.8677,288500.0
16987,5.716,348300.0
16988,3.7622,150000.0
16989,1.0938,187500.0
16990,3.5745,333700.0
16991,7.0735,335600.0
16992,5.8686,181100.0
16993,4.375,425000.0
16994,5.34,257400.0
16995,5.7695,271400.0
16996,6.0959,272700.0
16997,5.8721,267800.0
16998,6.5226,258500.0
16999,6.6842,265300.0
17000,5.5968,243200.0
17001,5.5073,178900.0
17002,5.6096,199100.0
17003,6.1256,266900.0
17004,7.3861,267000.0
17005,6.5004,263600.0
17006,6.6086,299400.0
17007,5.0821,265500.0
17008,8.6675,441000.0
17009,7.8532,422800.0
17010,3.3884,245800.0
17011,5.6651,204100.0
17012,6.2892,254200.0
17013,7.309,367900.0
17014,6.4419,264500.0
17015,5.6683,248700.0
17016,4.3807,226900.0
17017,6.6227,264800.0
17018,5.6965,261100.0
17019,5.2722,186900.0
17020,4.4712,144000.0
17021,5.3057,226400.0
17022,5.3994,237900.0
17023,4.75,254400.0
17024,6.7093,311200.0
17025,3.8421,220700.0
17026,5.6062,226800.0
17027,6.6176,276200.0
17028,5.6063,320500.0
17029,4.1389,174100.0
17030,5.6344,228700.0
17031,7.7197,225000.0
17032,3.2617,252200.0
17033,4.7794,225800.0
17034,5.0362,255100.0
17035,5.0808,212500.0
17036,4.8304,224900.0
17037,2.9817,225000.0
17038,3.3859,158000.0
17039,4.5179,112500.0
17040,3.4896,226700.0
17041,5.3912,235300.0
17042,4.8145,230700.0
17043,4.0655,226800.0
17044,3.7614,137500.0
17045,2.9706,81300.0
17046,3.6619,232400.0
17047,5.9145,236900.0
17048,3.1439,47500.0
17049,5.7962,229800.0
17050,5.2937,238000.0
17051,5.8792,255500.0
17052,4.5062,219300.0
17053,5.4228,264100.0
17054,3.1812,87500.0
17055,4.7625,137500.0
17056,4.7049,112500.0
17057,3.375,67500.0
17058,3.2153,199700.0
17059,3.1563,137500.0
17060,3.0357,208300.0
17061,3.5625,208600.0
17062,2.7727,235600.0
17063,3.1065,234100.0
17064,3.0375,218500.0
17065,4.575,215400.0
17066,4.6719,252100.0
17067,5.0942,217500.0
17068,4.2422,237500.0
17069,6.0573,254500.0
17070,6.0116,271200.0
17071,4.2273,269900.0
17072,4.2837,264500.0
17073,3.5199,261400.0
17074,6.3191,258300.0
17075,4.575,247600.0
17076,4.5625,242700.0
17077,5.7059,287200.0
17078,7.8543,281900.0
17079,5.0866,254600.0
17080,4.6761,298300.0
17081,4.9091,270300.0
17082,3.2048,261800.0
17083,5.5,282200.0
17084,3.5491,261100.0
17085,4.3971,238900.0
17086,4.5427,198400.0
17087,4.375,212200.0
17088,4.5625,240000.0
17089,4.6328,287100.0
17090,4.9562,238700.0
17091,4.5368,307400.0
17092,3.9625,262900.0
17093,3.925,251300.0
17094,3.6682,266100.0
17095,3.925,287100.0
17096,5.2019,279900.0
17097,3.2813,244400.0
17098,3.1667,231600.0
17099,2.3713,244000.0
17100,3.6118,235500.0
17101,3.3333,237900.0
17102,4.2656,236100.0
17103,3.1429,286500.0
17104,3.4233,229300.0
17105,3.7321,250000.0
17106,3.6818,257600.0
17107,4.75,251100.0
17108,5.0175,246100.0
17109,3.1702,256100.0
17110,2.3547,275900.0
17111,4.7604,294700.0
17112,4.2136,288300.0
17113,4.0667,276900.0
17114,4.4453,255400.0
17115,5.791,254100.0
17116,5.3873,288300.0
17117,3.4375,252600.0
17118,3.7813,247800.0
17119,6.3716,330500.0
17120,6.1388,302400.0
17121,5.273,315600.0
17122,5.1506,302100.0
17123,5.121,287600.0
17124,5.9567,294300.0
17125,4.8365,313900.0
17126,3.9417,285800.0
17127,6.4095,335900.0
17128,5.1483,342000.0
17129,5.357,355200.0
17130,4.2531,279800.0
17131,4.7083,217700.0
17132,5.606,288900.0
17133,5.8127,288300.0
17134,5.7833,339600.0
17135,3.699,237500.0
17136,3.73,227700.0
17137,4.6304,263200.0
17138,3.1103,281900.0
17139,3.6292,264600.0
17140,7.0469,365500.0
17141,5.2534,290900.0
17142,3.6401,267500.0
17143,3.9187,314900.0
17144,3.0079,277300.0
17145,3.1458,270500.0
17146,3.7632,307000.0
17147,3.5652,329500.0
17148,6.623,332500.0
17149,3.7188,293000.0
17150,3.2727,262500.0
17151,3.3958,267500.0
17152,4.3081,227300.0
17153,3.75,212500.0
17154,4.0962,214100.0
17155,1.7171,181300.0
17156,4.0208,262500.0
17157,4.6371,234300.0
17158,3.4505,260000.0
17159,3.1509,242900.0
17160,4.6312,283200.0
17161,7.5443,283000.0
17162,3.2287,264900.0
17163,5.4386,280400.0
17164,6.6437,296100.0
17165,5.0385,277300.0
17166,3.3922,269100.0
17167,5.7251,272600.0
17168,5.7812,275000.0
17169,5.4051,273500.0
17170,6.4631,344100.0
17171,4.0403,303400.0
17172,4.8542,275000.0
17173,5.0,283000.0
17174,5.3294,300300.0
17175,3.337,265300.0
17176,5.9658,278000.0
17177,5.2528,269400.0
17178,5.3561,298900.0
17179,4.0174,273900.0
17180,5.2533,269100.0
17181,5.5151,286800.0
17182,4.6827,255100.0
17183,1.8542,333300.0
17184,5.0863,332000.0
17185,6.0235,413500.0
17186,6.0957,405400.0
17187,5.4683,430900.0
17188,6.1648,371900.0
17189,5.5127,268200.0
17190,4.69,252600.0
17191,4.5333,234200.0
17192,4.7917,243200.0
17193,6.0358,260100.0
17194,4.675,245300.0
17195,4.7118,274600.0
17196,4.7279,272000.0
17197,6.3663,279400.0
17198,5.5944,290500.0
17199,7.3522,363800.0
17200,6.0738,335900.0
17201,5.3911,281200.0
17202,6.0712,271800.0
17203,7.3843,405000.0
17204,7.8407,476400.0
17205,4.6065,445900.0
17206,4.4063,436100.0
17207,3.1176,396300.0
17208,4.5156,339300.0
17209,6.131,367800.0
17210,4.6654,340700.0
17211,7.598,347800.0
17212,8.2069,442500.0
17213,7.9135,496400.0
17214,5.7876,415800.0
17215,5.7295,346100.0
17216,5.4103,335900.0
17217,8.248,498800.0
17218,6.2182,380800.0
17219,8.0727,455500.0
17220,8.0158,420000.0
17221,7.0813,485300.0
17222,7.8528,368900.0
17223,4.8836,396200.0
17224,5.0081,288300.0
17225,5.3167,416300.0
17226,7.7643,474700.0
17227,6.3131,436400.0
17228,4.5721,351200.0
17229,5.7528,431400.0
17230,6.2045,393800.0
17231,5.154,355100.0
17232,6.075,417000.0
17233,6.9238,345900.0
17234,5.3508,409100.0
17235,6.6818,411300.0
17236,8.0837,380600.0
17237,6.3702,332000.0
17238,7.8383,372700.0
17239,7.218,400700.0
17240,3.375,275700.0
17241,5.8521,326300.0
17242,5.4842,335300.0
17243,6.083,341400.0
17244,5.9714,332500.0
17245,6.7123,354600.0
17246,6.359,341900.0
17247,6.3923,348300.0
17248,6.3197,340100.0
17249,5.6511,404800.0
17250,4.7402,244500.0
17251,6.6766,332700.0
17252,4.6613,284000.0
17253,4.7235,242200.0
17254,7.3693,373600.0
17255,7.4863,412300.0
17256,5.1602,231200.0
17257,6.448,360600.0
17258,5.6932,338700.0
17259,8.1078,365700.0
17260,4.1473,354400.0
17261,6.2475,350000.0
17262,5.7881,344700.0
17263,6.0577,451800.0
17264,5.5388,352100.0
17265,5.0785,289500.0
17266,5.1674,333000.0
17267,5.9158,343100.0
17268,5.2108,351500.0
17269,6.3052,344200.0
17270,7.3753,388100.0
17271,7.7865,423900.0
17272,6.6087,416500.0
17273,6.7578,451400.0
17274,7.4729,431600.0
17275,7.5372,432600.0
17276,7.2779,292900.0
17277,5.678,370100.0
17278,7.7799,447300.0
17279,4.0129,342400.0
17280,3.16,225000.0
17281,3.6991,271500.0
17282,5.6533,291400.0
17283,4.1369,316900.0
17284,3.9848,409700.0
17285,8.0599,381800.0
17286,6.0777,327500.0
17287,4.9087,322700.0
17288,5.2319,430100.0
17289,6.4913,411900.0
17290,6.837,383000.0
17291,7.5337,406800.0
17292,6.8753,403000.0
17293,6.6085,344700.0
17294,4.4699,367400.0
17295,5.8779,362200.0
17296,5.3679,228400.0
17297,3.5154,311400.0
17298,3.9038,243800.0
17299,4.7609,378000.0
17300,4.2061,253600.0
17301,4.9671,335200.0
17302,6.6329,349000.0
17303,7.1273,346300.0
17304,4.5,323600.0
17305,6.7718,368300.0
17306,8.6155,411200.0
17307,3.4238,337000.0
17308,3.8464,239400.0
17309,3.0047,256000.0
17310,4.6957,284800.0
17311,3.8125,325000.0
17312,3.6765,252800.0
17313,5.0453,311600.0
17314,4.2028,273600.0
17315,3.8732,252400.0
17316,4.0911,224600.0
17317,4.505,230400.0
17318,4.2782,327700.0
17319,4.1847,167300.0
17320,7.2165,360900.0
17321,3.7045,178100.0
17322,4.4107,232700.0
17323,3.2574,254400.0
17324,3.5586,222200.0
17325,5.6447,252600.0
17326,5.791,239400.0
17327,4.0223,250200.0
17328,4.35,261000.0
17329,4.0068,249500.0
17330,4.7431,239700.0
17331,4.7685,280100.0
17332,3.5649,450000.0
17333,4.072,364200.0
17334,5.4351,336500.0
17335,4.2719,270800.0
17336,3.4028,324200.0
17337,4.4531,350000.0
17338,4.3351,267400.0
17339,3.75,375000.0
17340,3.6875,40000.0
17341,5.6999,470000.0
17342,4.8625,262500.0
17343,4.712,289300.0
17344,5.9291,284600.0
17345,3.7359,262500.0
17346,5.7657,322300.0
17347,4.359,192200.0
17348,4.1544,277000.0
17349,5.806,308700.0
17350,4.6875,288900.0
17351,5.1408,264700.0
17352,5.4721,343300.0
17353,2.8203,284100.0
17354,4.2463,266700.0
17355,3.575,274000.0
17356,3.5179,197200.0
17357,3.4375,290600.0
17358,3.8003,229800.0
17359,3.4198,351900.0
17360,3.2875,182700.0
17361,3.4868,165600.0
17362,4.3077,293500.0
17363,3.9091,276000.0
17364,4.1875,266400.0
17365,4.6591,175000.0
17366,3.1736,181300.0
17367,2.5208,316700.0
17368,3.7318,327700.0
17369,3.725,261300.0
17370,3.6742,275000.0
17371,2.8438,307100.0
17372,3.2083,334300.0
17373,4.8036,340000.0
17374,3.5045,352500.0
17375,5.0131,330300.0
17376,4.5644,280200.0
17377,4.5833,342400.0
17378,3.5909,353100.0
17379,5.0871,354500.0
17380,2.7279,365600.0
17381,5.5385,359000.0
17382,6.2884,414700.0
17383,6.1995,407200.0
17384,3.4042,353600.0
17385,5.0086,366700.0
17386,5.0796,373400.0
17387,6.828,383900.0
17388,7.1108,465000.0
17389,5.2971,442100.0
17390,3.3917,342900.0
